日本の都市公園100選,89,海の中道海浜公園,33.6575,130.3536111,,福岡県福岡市,
日本の都市公園100選,90,南公園,33.5738888,130.3886111,,福岡県福岡市,
日本の都市公園100選,91,佐賀城公園,33.2458333,130.3002777,,佐賀県佐賀市,日本の歴史公園百選選定
日本の都市公園100選,92,上山公園,32.8402777,130.0438888,,長崎県諫早市,日本の歴史公園百選選定
日本の都市公園100選,93,水前寺江津湖公園,32.7902777,130.7344444,,熊本県熊本市,
日本の都市公園100選,94,うしぶか公園,32.2002777,130.0230555,,熊本県天草市,
日本の都市公園100選,95,高尾山自然公園,33.2122222,131.6544444,,大分県大分市,
日本の都市公園100選,96,宮崎県立総合運動公園,31.8252777,131.4505555,,宮崎県宮崎市,
日本の都市公園100選,97,特別史跡公園西都原古墳群,32.1172222,131.3883333,,宮崎県西都市,日本の歴史公園百選選定
日本の都市公園100選,98,吉野公園,31.6333333,130.5938888,,鹿児島県鹿児島市,
日本の都市公園100選,99,国営沖縄記念公園,26.6894444,127.8741666,,沖縄県本部町,
日本の都市公園100選,100,東平安名崎公園,24.7241666,125.4613888,,沖縄県宮古島市,
